paper_id,mfn_authors,unknown_authors,publication_date,year,title,journal,volume,issue,page_info,publisher,identifier_type,upload_id,access,publication_type,publication_subtype,keyword
924.0,"Hofmann, R.; Tietje, M.; Aberhan, M.",,2019-01-02,2019.0,Diversity partitioning in Phanerozoic benthic marine communities,Proceedings of the National Academy of Sciences,116,1,79-83,,doi,10.1073/pnas.1814487116,closed_access,artikel,peerrevartikel,Department: Diversity Dynamics
954.0,"Helbig, J.",,2019-02-18,2019.0,Das Berliner Museum für Naturkunde. Bauen und Ausstellen im Spiegel der Museumsreform - eine Konfliktgeschichte,,,,339,,internal-id,4d45aea6-6bbe-4587-9b92-47eaebf8894f,,buch,buchfachbuch,Department: Biodiversity Discovery
1060.0,"Danto, M.; Witzmann, F.; Fröbisch, N.","Kamenz, S.",2019-01-04,2019.0,How informative is vertebral development for the origin of lissamphibians?,Journal of Zoology,307,4,292-305,,doi,10.1111/jzo.12648,closed_access,artikel,peerrevartikel,Animal Science and Zoology; Ecology; Evolution; Behavior and Systematics; This publication cites MfN collection specimens; Department: Evolutionary Morphology; Department: Biodiversity Discovery; Department: Collection Development; Department: Education and Exhibition; Department: Impact and Meteorite Research; Department: Science Data Management
1066.0,"Hermannstädter, A.",,2019-02-24,2019.0,Gezeichnete Museumsgeschichte,Kunst/Natur. Interventionen im Museum für Naturkunde Berlin,,,86-87,,internal-id,72ae0a4f-9412-4f0c-ae9f-389cee91a66d,,artikel,sammelbandbeitrag,Department: Humanities of Nature; Collection: Mammalia; Collection: Historische Bild- und Schriftgutsammlung
1067.0,"Schulz, S.",,2019-02-24,2019.0,Mit Leidenschaft für Naturkundemuseen,Kunst/Natur. Interventionen im Museum für Naturkunde Berlin,,,20-23,,internal-id,21b095ac-9cda-431b-b9f6-9adf27355298,,artikel,sammelbandbeitrag,Department: Humanities of Nature
1068.0,"Schulz, S.",,2019-02-24,2019.0,Naturwissenschaft und Kunst: Eine ganz natürliche Verbindung?,Kunst/Natur. Interventionen im Museum für Naturkunde Berlin,,,34-39,,internal-id,d8ca67ac-ab5f-4fa3-b3aa-730365796cba,,artikel,sammelbandbeitrag,Department: Humanities of Nature
1069.0,"Vogel, J.",,2019-02-24,2019.0,Kunst und Wissenschaft – Zwei Kulturen?,Kunst/Natur. Interventionen im Museum für Naturkunde Berlin,,,6-7,,internal-id,051cd2e3-7220-4222-9299-4bc89d6e9d92,,artikel,sammelbandbeitrag,Department: Humanities of Nature
1070.0,"Vogel, J.",,2019-02-24,2019.0,Artistic Interventions at the Museum für Naturkunde Berlin,Art/Nature. Interventions at the Museum für Naturkunde Berlin,,,10-17,,internal-id,51887836-b3f3-41b8-8c76-19d7ba7ec4af,,artikel,sammelbandbeitrag,Department: Humanities of Nature
1072.0,"Schulz, S.",,2019-02-24,2019.0,A Passion for Natural History Museums,Art/Nature. Interventions at the Museum für Naturkunde Berlin,,,20-23,,internal-id,f60837ab-53d5-4c3e-9efc-b5a123141e17,,artikel,sammelbandbeitrag,Department: Humanities of Nature
1073.0,"Schulz, S.",,2019-02-24,2019.0,Natural Science and the Arts. A Natural Link?,Art/Nature. Interventions at the Museum für Naturkunde Berlin,,,34-39,,internal-id,a1078769-30af-415b-8792-dfcef637e24d,,artikel,sammelbandbeitrag,Department: Humanities of Nature
1074.0,"Vogel, J.",,2019-02-24,2019.0,Art and Science – Two Cultures?,Art/Nature. Interventions at the Museum für Naturkunde Berlin,,,6-7,,internal-id,95c6aec1-d3d8-4cc1-bfe2-f54873723a7b,,artikel,sammelbandbeitrag,Department: Humanities of Nature
1075.0,"Penner, J.; Rödel, M.",,2019-01-01,2019.0,"Keep it simple? Dispersal abilities can explain why species range sizes differ, the case study of West African amphibians",Acta Oecologica,94,,41-46,,doi,10.1016/j.actao.2017.11.011,closed_access,artikel,peerrevartikel,Ecology; Evolution; Behavior and Systematics;Nature and Landscape Conservation; Department: Diversity Dynamics
1076.0,"Penner, J.; Rödel, M.","Augustin, M.",2019-01-01,2019.0,Modelling the spatial baseline for amphibian conservation in West Africa,Acta Oecologica,94,,31-40,,doi,10.1016/j.actao.2017.11.018,closed_access,artikel,peerrevartikel,Ecology; Evolution; Behavior and Systematics;Nature and Landscape Conservation; Department: Diversity Dynamics
1091.0,"Hampe, O.; Schwarz, D.","Hamm, C.; Mallison, H.; Mews, J.; Blobel, J.; Issever, A.; Asbach, P.",2019-01-07,2019.0,"Efficiency, workflow and image quality of clinical computed tomography scanning compared to photogrammetry using a Tyrannosaurus rex skull from the Maastrichtian of Montana, U.S.A.",Journal of Paleontological Techniques,21,,1-13,,internal-id,02a28de4-0d14-4dde-8ba1-da8849e662d5,open_access,artikel,peerrevartikel,Department: Evolutionary Morphology
1107.0,"Martellato, E.","Vivaldi, V.; Ninfo, A.; Massironi, M.; Cremonese, G.",2019-01-01,2019.0,Morphometric analysis of a fresh simple crater on the Moon,Memorie della Società Astronomica Italiana,87,1,19-23,,internal-id,2e150302-c2a1-43fd-a63e-b510d304c4d9,open_access,konfpo,konfpotagungsband,Department: Impact and Meteorite Research
1152.0,"Hermannstädter, A.",,2019-02-24,2019.0,Kunst/Natur. Interventionen im Museum für Naturkunde Berlin,,,,1-192,,internal-id,718a92d9-2c1c-44c5-b405-de96a73d8b89,,sammelband,,Department: Humanities of Nature; Collection: Historische Bild- und Schriftgutsammlung; This publication cites MfN collection specimens; Collection: Tierstimmenarchiv
1154.0,"Hermannstädter, A.",,2019-02-24,2019.0,Künstlerische Interventionen im Museum für Naturkunde Berlin,,,,10-17,,internal-id,f8a15b7b-f816-4b17-962e-22cca365db31,closed_access,artikel,sammelbandbeitrag,Department: Humanities of Nature
1160.0,"Ruedas, T.","Breuer, D.",2019-01-09,2019.0,Dynamical effects of multiple impacts: Large impacts on a Mars-like planet,Physics of the Earth and Planetary Interiors,287,,76-92,,doi,10.1016/j.pepi.2019.01.003,embargoed_access,artikel,peerrevartikel,Department: Impact and Meteorite Research
1161.0,"Marjanović, D.","Laurin, M.",2019-01-04,2019.0,Phylogeny of Paleozoic limbed vertebrates reassessed through revision and expansion of the largest published relevant data matrix,PeerJ,6,,e5565,,doi,10.7717/peerj.5565,open_access,artikel,peerrevartikel,"This publication cites MfN collection specimens; Department: Evolutionary Morphology; Collection: Fossile Fische, Amphibien, Otolithen; Laboratory: Computer cluster"
1166.0,"Burchardt, L.; Knörnschild, M.","Norton, P.; Behr, O.; Scharff, C.",2019-01-02,2019.0,General isochronous rhythm in echolocation calls and social vocalizations of the bat Saccopteryx bilineata,Royal Society Open Science,6,1,1-12,,doi,10.1098/rsos.181076,open_access,artikel,peerrevartikel,Department: Microevolution; This publication cites MfN collection specimens
1212.0,"Rödel, M.","Branch, W.; Verburgt, L.; Bayliss, J.; Conradie, W.",2019-01-09,2019.0,"New records of the Large-eyed Green Snake, Philothamnus macrops (Boulenger 1895), from Mozambique",Herpetology Notes,12,,19-29,,internal-id,ea786388-6b85-477f-81b8-1d6011470a0c,open_access,artikel,peerrevartikel,Department: Diversity Dynamics; Department: Biodiversity Discovery
1215.0,"Petersen, M.; Hoffmann, J.; Glöckler, F.",,2019-01-11,2019.0,Access to Geosciences – Ways and Means to share and publish collection data,Research Ideas and Outcomes,5,,e32987,,doi,10.3897/rio.5.e32987,open_access,artikel,wissartikel,Department: Science Data Management
1235.0,"Von Rintelen, T.; Von Rintelen, K.","Cancian De Araujo, B.; Schmidt, S.; Schmidt, O.; Floren, A.; Ubaidillah, R.; Peggie, D.; Balke, M.",2019-01-15,2019.0,DNA barcoding data release for Coleoptera from the Gunung Halimun canopy fogging workpackage of the Indonesian Biodiversity Information System (IndoBioSys) project,Biodiversity Data Journal,7,,e31432,,doi,10.3897/bdj.7.e31432,open_access,artikel,peerrevartikel,Department: Biodiversity Discovery
1262.0,,"Voss, M.; Antar, M.; Zalmout, I.; Gingerich, P.",2019-01-09,2019.0,Stomach contents of the archaeocete Basilosaurus isis: Apex predator in oceans of the late Eocene,PLOS ONE,14,1,e0209021,,doi,10.1371/journal.pone.0209021,open_access,artikel,peerrevartikel,General Biochemistry; Department: Evolutionary Morphology
1263.0,"Sturm, U.; Tscholl, M.",,2019-01-18,2019.0,The role of digital user feedback in a user-centred development process in citizen science,Journal of Science Communication,18,1,1-19,,doi,10.22323/2.18010203,open_access,artikel,peerrevartikel,Department: Biodiversity Informatics
1267.0,"Heumann, I.; Stoecker, H.; Vennen, M.",,2019-01-01,2019.0,Zur Provenienz des Brachiosaurus brancai.,Museumsjournal,2019,1,38-39,,internal-id,cd4874fd-333a-4391-a697-1ec63e795923,closed_access,artikel,wissartikel,Department: Humanities of Nature
1275.0,"Petersen, M.; Glöckler, F.; Hoffmann, J.",,2019-01-31,2019.0,Harmonizing plot data with collection data,Research Ideas and Outcomes,5,,e33509,,doi,10.3897/rio.5.e33509,open_access,artikel,wissartikel,Department: Science Data Management
1277.0,"Korn, D.","Bockwinkel, J.; Herd, K.",2019-01-31,2019.0,An assemblage of pyritized middle Famennian ammonoids from the Velbert Anticline (Rhenish Mountains),Neues Jahrbuch für Geologie und Paläontologie - Abhandlungen,291,1,41-59,,doi,10.1127/njgpa/2019/0788,closed_access,artikel,peerrevartikel,Palaeontology; Department: Diversity Dynamics; Laboratory: NB paleo laboratories
1278.0,"Korn, D.","Ghaderi, A.; Hairapetian, V.; Khanebad, M.; Belka, Z.",2019-01-07,2019.0,Sporadoceratid ammonoids from the Shotori Range (east-central Iran)-a case of putative gigantism caused by hydraulic sorting?,Acta Geologica Polonica,69,1,1-23,,doi,10.1515/agp-2018-0012,open_access,artikel,peerrevartikel,Department: Diversity Dynamics; Laboratory: NB paleo laboratories
1282.0,"Niemeier, S.; Müller, J.; Rödel, M.",,2019-02-15,2019.0,Fluctuating asymmetry – appearances are deceptive. Comparison of methods for assessing developmental instability in European Common Frogs (Rana temporaria),Salamandra,55,1,14-26,,internal-id,530d6ea8-4baa-436f-aa3f-0458a3df5c01,open_access,artikel,peerrevartikel,"This publication cites MfN collection specimens; Department: Diversity Dynamics; Collection: Reptilien, Amphibien; Laboratory: 3D laboratory [CT, surface scan, photogrammetry, digital visualisation]"
1284.0,"Dittrich, C.; Rödel, M.","Huster, J.; Feldhaar, H.",2019-02-22,2019.0,Matriline effects on metamorphic traits in a natural system in the European common frog (Rana temporaria),Ecology and Evolution,9,6,3075-3088,,doi,10.1002/ece3.4811,open_access,artikel,peerrevartikel,Ecology; Ecology; Evolution; Behavior and Systematics; Nature and Landscape Conservation; Department: Diversity Dynamics
1288.0,"Struck, U.","Kürten, B.; Zarokanellos, N.; Devassy, R.; El-Sherbiny, M.; Capone, D.; Schulz, I.; Al-Aidaroos, A.; Irigoien, X.; Jones, B.",2019-02-10,2019.0,Seasonal modulation of mesoscale processes alters nutrient availability and plankton communities in the Red Sea,Progress in Oceanography,173,,238-255,,doi,10.1016/j.pocean.2019.02.007,open_access,artikel,peerrevartikel,Aquatic Science; Geology; Department: Diversity Dynamics; Laboratory: Isotope laboratories; Department: Humanities of Nature
1291.0,"Schobben, M.; Struck, U.; Korn, D.; Aberhan, M.","Gravendyck, J.; Mangels, F.; Bussert, R.; Kürschner, W.; Sander, P.",2019-02-25,2019.0,A comparative study of total organic carbon-δ13C signatures in the Triassic–Jurassic transitional beds of the Central European Basin and western Tethys shelf seas,Newsletters on Stratigraphy,52,4,461-486,,doi,10.1127/nos/2019/0499,open_access,artikel,peerrevartikel,"Stratigraphy; Geology; Department: Diversity Dynamics; Collection: Fossile Cephalopoden, Cnidaria; Laboratory: NB paleo laboratories; Laboratory: Isotope laboratories; Collection: Fossile Bivalia, Gastropoda, Brachiopoda, Porifera"
1298.0,"Günther, L.; Knörnschild, M.; Mayer, F.; Nagy, M.","Wilkinson, G.; Carter, G.; Bohn, K.; Caspers, B.; Chaverri, G.; Farine, D.; Kerth, G.; Ortega, J.; Patriquin, K.",2019-01-19,2019.0,"Kinship, association, and social complexity in bats",Behavioral Ecology and Sociobiology,73,1,1-7,,doi,10.1007/s00265-018-2608-1,closed_access,artikel,peerrevartikel,Animal Science and Zoology; Ecology; Evolution; Behavior and Systematics; Department: Microevolution
1300.0,"Stephan, W.",,2019-01-09,2019.0,Selective Sweeps,Genetics,211,1,5-13,,doi,10.1534/genetics.118.301319,closed_access,artikel,peerrevartikel,Genetics; Department: Microevolution
1318.0,"Korn, D.","Abel, P.; De Baets, K.; Steinbauer, M.",2019-03-01,2019.0,Macroecological patterns in the extinct cephalopod subclass Ammonoidea,Conference: macro 2019 - Bridging local patterns and global challenges,,,57,,internal-id,727fb8ee-d66b-42dc-8290-c147337ac562,open_access,konfpo,konferenzbeitragpaper,"Department: Diversity Dynamics; Collection: Fossile Cephalopoden, Cnidaria"
1332.0,"Schmitt, R.","Tilley, L.; Berning, B.; Erdei, B.; Fassoulas, C.; Kroh, A.; Kvaček, J.; Mergen, P.; Michellier, C.; Miller, C.; Rasser, M.; Kovar-Eder, J.",2019-03-07,2019.0,Hazards and disasters in the geological and geomorphological record: a key to understanding past and future hazards and disasters,Research Ideas and Outcomes,5,,e34087,,doi,10.3897/rio.5.e34087,open_access,artikel,peerrevartikel,"Department: Collection Development; Collection: Mineralogie/Petrographie; Collection: Fossile Fische, Amphibien, Otolithen"
1347.0,"Haridy, Y.; Witzmann, F.; Fröbisch, N.","Asbach, P.; Schoch, R.; Rothschild, B.",2019-02-07,2019.0,Triassic Cancer—Osteosarcoma in a 240-Million-Year-Old Stem-Turtle,JAMA Oncology,5,3,425,,doi,10.1001/jamaoncol.2018.6766,closed_access,artikel,peerrevartikel,General Medicine; Department: Evolutionary Morphology
1390.0,"Coraman, E.; Hempel, E.; Mayer, F.","Dietz, C.; Ghazaryan, A.; Levin, E.; Presetnik, P.; Zagmajster, M.",2019-02-28,2019.0,Reticulate evolutionary history of a Western Palaearctic Bat Complex explained by multiple mtDNA introgressions in secondary contacts,Journal of Biogeography,46,2,343-354,,doi,10.1111/jbi.13509,closed_access,artikel,peerrevartikel,Department: Microevolution; Laboratory: DNA-lab; Collection: DNA-/Gewebesammlung
1392.0,"Stöffler, D.; Hamann, C.","Metzler, K.",2019-02-03,2019.0,"Addendum to “Stöffler, D., Hamann, C., and Metzler, K., Shock metamorphism of planetary silicate rocks and sediments: Proposal for an updated classification system. Meteoritics & Planetary Science 53, 5-49, 2018”",Meteoritics & Planetary Science,54,4,946-949,,doi,10.1111/maps.13246,closed_access,artikel,peerrevartikel,Department: Impact and Meteorite Research
1393.0,"Buenaventura, E.","Krčmar, S.; Whitmore, D.; Pape, T.",2019-03-18,2019.0,"Checklist of the Sarcophagidae (Diptera) of Croatia, with new records from Croatia and other Mediterranean countries",ZooKeys,831,,95-155,,doi,10.3897/zookeys.831.30795,open_access,artikel,peerrevartikel,"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; This publication cites MfN collection specimens; Department: Biodiversity Discovery"
1399.0,"Weißpflug, M.; Schulz, S.; Hoffmann, J.; Quaisser, C.",,2019-03-07,2019.0,Auf dem Weg zu einer digitalen Strategie für das Museum für Naturkunde Berlin,Der digitale Kulturbetrieb,,,431-450,,doi,10.1007/978-3-658-24030-1_20,closed_access,artikel,sammelbandbeitrag,Department: Science in Society; Department: Science Data Management
1400.0,"Weißpflug, M.",,2019-03-06,2019.0,Open Science Activities at the Museum für Naturkunde Berlin,Elephant in the Lab,,,1-4,,doi,10.5281/zenodo.2582773,open_access,artikel,beitraginpresse,Department: Science in Society
1404.0,"Weißpflug, M.",,2019-03-20,2019.0,„Der verlorene Schatz der Revolutionen“,Anarchie als herrschaftslose Ordnung?,5,,271-288,,internal-id,fe1e1cb9-68e2-4313-be9e-823282d7f879,closed_access,artikel,sammelbandbeitrag,Department: Science in Society
1407.0,"Coleman, C.","Lörz, A.",2019-02-12,2019.0,"An interactive key to the Synopiidae, Amphipoda of  the North Atlantic",,,,,,internal-id,75cd7902-d4c7-45e0-8989-bff8b7aa26bd,open_access,datenpublikation,,"Department: Biodiversity Discovery; Collection: Crustacea, Protozoa"
1411.0,"Coleman, C.","Halfter, S.",2019-03-25,2019.0,"Chevreuxiopsis franki gen. n., sp. n. (Crustacea, Amphipoda, Thoriellidae) from the deep sea southwest of Tasmania",Zoosystematics and Evolution,95,1,125-132,,doi,10.3897/zse.95.32548,open_access,artikel,peerrevartikel,"Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery; This publication is a species description; This publication cites MfN collection specimens; Collection: Crustacea, Protozoa"
1412.0,"Coleman, C.","Türkay, M.; Allspach, A.; Keyser, D.; Mühlenhardt-Siegel, U.; Richter, S.; Spiridonov, V.; Wittmann, K.; Möller, O.",2019-02-05,2019.0,Crustacea – Krebse,Stresemann - Exkursionsfauna von Deutschland. Band 1: Wirbellose (ohne Insekten),,,469-572,,doi,10.1007/978-3-662-55354-1_20,closed_access,artikel,sammelbandbeitrag,"Collection: Crustacea, Protozoa; Department: Biodiversity Discovery"
1416.0,"Ruedas, T.","Breuer, D.",2019-03-21,2019.0,Electrical conductivity and seismic velocity of the martian mantle: Signatures of large meteorite impacts,,,,,,internal-id,de17aa5a-775a-49ab-a826-1a9a65dee8a5,open_access,konfpo,poster,Department: Impact and Meteorite Research
1417.0,"Weißpflug, M.; Hermannstädter, A.; Vogel, J.; Kunkel, A.; Giere, P.; Hoffmann, A.; Gallé, L.; Schönert, V.","Horstmann, B.; Kroh, A.; Grömer, K.; Köberl, C.",2019-03-29,2019.0,The Transformative Potential of Research in Museums,,,,2-[24],,doi,10.7479/ygbc-zw00,open_access,graueliteratur,bericht,Department: Science in Society; Department: Humanities of Nature
1426.0,"Weißpflug, M.; Paß, S.",,2019-03-01,2019.0,Open for Nature,,,,[2]-[71],,doi,10.7479/tnnh-h2vc,open_access,graueliteratur,bericht,Department: Science in Society; Department: Science Data Management
1427.0,"Hirschfeld, M.; Rödel, M.","Scheele, B.; Pasmans, F.; Skerratt, L.; Berger, L.; Martel, A.; Beukema, W.; Acevedo, A.; Burrowes, P.; Carvalho, T.; Catenazzi, A.; De La Riva, I.; Fisher, M.; Flechas, S.; Foster, C.; Frías-Álvarez, P.; Garner, T.; Gratwicke, B.; Guayasamin, J.; Kolby, J.; Kosch, T.; La Marca, E.; Lindenmayer, D.; Lips, K.; Longo, A.; Maneyro, R.; Mcdonald, C.; Mendelson, J.; Palacios-Rodriguez, P.; Parra-Olea, G.; Richards-Zawacki, C.; Rovito, S.; Soto-Azat, C.; Toledo, L.; Voyles, J.; Weldon, C.; Whitfield, S.; Wilkinson, M.; Zamudio, K.; Canessa, S.",2019-03-28,2019.0,Amphibian fungal panzootic causes catastrophic and ongoing loss of biodiversity,Science,368,6434,1459-1463,,doi,10.1126/science.aav0379,open_access,artikel,peerrevartikel,Multidisciplinary; Department: Diversity Dynamics
1428.0,"Griesbaum, F.; Hirschfeld, M.; Rödel, M.","Barej, M.; Schmitz, A.; Rohrmoser, M.; Dahmen, M.; Mühlberger, F.; Liedtke, H.; Gonwouo, N.; Doumbia, J.",2019-04-05,2019.0,"Tadpoles of three western African frog genera: Astylosternus Werner, 1898, Nyctibates Boulenger, 1904, and Scotobleps Boulenger, 1900 (Amphibia, Anura, Arthroleptidae)",Zoosystematics and Evolution,95,1,133-160,,doi,10.3897/zse.95.32793,open_access,artikel,peerrevartikel,"Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery; Collection: Reptilien, Amphibien; This publication cites MfN collection specimens"
1443.0,"Piazza, V.; Renaudie, J.; Aberhan, M.","Duarte, L.",2019-03-29,2019.0,"Reductions in body size of benthic macroinvertebrates as a precursor of the early Toarcian (Early Jurassic) extinction event in the Lusitanian Basin, Portugal",Paleobiology,45,2,296-316,,doi,10.1017/pab.2019.11,open_access,artikel,peerrevartikel,"Ecology; Palaeontology; Ecology, Evolution, Behavior and Systematics; General Agricultural and Biological Sciences; Department: Diversity Dynamics"
1455.0,"Schwarz, D.","Kaye, T.; Pittman, M.; Mayr, G.; Xu, X.",2019-02-04,2019.0,Detection of lost calamus challenges identity of isolated Archaeopteryx feather,Scientific Reports,9,,1-6,,doi,10.1038/s41598-018-37343-7,open_access,artikel,peerrevartikel,"This publication cites MfN collection specimens; Department: Evolutionary Morphology; Collection: Fossile Reptilien, Fährten, Vögel"
1456.0,"Schwarz, D.","Mannion, P.; Upchurch, P.; Wings, O.",2019-01-25,2019.0,Taxonomic affinities of the putative titanosaurs from the Late Jurassic Tendaguru Formation of Tanzania: phylogenetic and biogeographic implications for eusauropod dinosaur evolution,Zoological Journal of the Linnean Society,185,3,784-909,,doi,10.1093/zoolinnean/zly068,closed_access,artikel,peerrevartikel,"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; This publication cites MfN collection specimens; This publication is a taxonomic revision; This publication is a species description; Department: Evolutionary Morphology; Collection: Fossile Reptilien, Fährten, Vögel"
1457.0,"Schwarz, D.","Kundrát, M.; Tischlinger, H.; Dyke, G.; Carney, R.",2019-04-24,2019.0,Ultraviolet light illuminates the avian nature of the Berlin Archaeopteryx skeleton,Scientific Reports,9,1,1-11,,doi,10.1038/s41598-019-42823-5,open_access,artikel,peerrevartikel,"Multidisciplinary; This publication cites MfN collection specimens; Department: Evolutionary Morphology; Collection: Fossile Reptilien, Fährten, Vögel"
1458.0,"Varela, S.; Renaudie, J.; Foster, W.; Tietje, M.","Sbrocco, E.; Tarroso, P.; Pérez-Luque, A.; Warnstädt, N.; Fandós, G.",2019-04-30,2019.0,"BioExtreme hackathon en el Museum für Naturkunde de Berlín, Alemania",Ecosistemas,28,2,129,,doi,10.7818/ecos.1707,open_access,artikel,peerrevartikel,Department: Diversity Dynamics
1462.0,"Renaudie, J.","Gohl, K.; Wellner, J.; Klaus, A.; Bauersachs, T.; Bohaty, S.; Courtillat, M.; Cowan, E.; Esteves, M.; De Lira Mota, M.; Fegyveresi, J.; Frederichs, T.; Gao, L.; Halberstadt, A.; Hillenbrand, C.; Horikawa, K.; Iwai, M.; Kim, J.; King, T.; Klages, J.; Passchier, S.; Penkrot, M.; Prebble, J.; Rahaman, W.; Reinardy, B.; Robinson, D.; Scherer, R.; Siddoway, C.; Wu, L.; Yamane, M.",2019-05-07,2019.0,Expedition 379 Preliminary Report: Amundsen Sea West Antarctic Ice Sheet History,,379,,,,doi,10.14379/iodp.pr.379.2019,open_access,graueliteratur,bericht,Department: Diversity Dynamics
1463.0,"Ruedas, T.","Godolt, M.; Tosi, N.; Stracke, B.; Grenfell, J.; Spohn, T.; Rauer, H.",2019-04-30,2019.0,The habitability of stagnant-lid Earths around dwarf stars,Astronomy and Astrophysics,625,5,A12,,doi,10.1051/0004-6361/201834658,closed_access,artikel,peerrevartikel,Department: Impact and Meteorite Research
1464.0,"Geschke, J.",,2019-05-03,2019.0,Results from the Mentimeter sessions during IPBES-7 Stakeholder Day,,,,1-34,,doi,10.7479/cx98-rz0a,open_access,graueliteratur,bericht,Department: Science in Society
1465.0,"Neuhaus, B.; Yamasaki, H.","Dal Zotto, M.; Higgins, R.",2019-03-27,2019.0,"Revision of Condyloderes (Kinorhyncha, Cyclorhagida) including description of Condyloderes shirleyi sp. nov.",Zootaxa,4561,1,1-91,,doi,10.11646/zootaxa.4561.1.1,open_access,artikel,peerrevartikel,"This publication cites MfN collection specimens; This publication is a taxonomic revision; This publication is a species description; Department: Biodiversity Discovery; Collection: Vermes; Laboratory: Integrated zoological laboratory [SEM, TEM, histology, confocal & light microscopy, immunocytochemistry, central optical laboratories (light microscopy, digital photography)]"
1466.0,"Moormann, A.","Bélanger, C.",2019-01-01,2019.0,Dioramas as (Scientific) Models in Natural History Museums,,,,101-112,,doi,10.1007/978-3-030-00175-9_7,closed_access,artikel,sammelbandbeitrag,Department: Education and Exhibition
1467.0,"Hirschfeld, M.; Rödel, M.","Portik, D.; Bell, R.; Blackburn, D.; Bauer, A.; Barratt, C.; Branch, W.; Burger, M.; Channing, A.; Colston, T.; Conradie, W.; Dehling, J.; Drewes, R.; Ernst, R.; Greenbaum, E.; Gvoždík, V.; Harvey, J.; Hillers, A.; Jongsma, G.; Kielgast, J.; Kouete, M.; Lawson, L.; Leaché, A.; Loader, S.; Lötters, S.; Van Der Meijden, A.; Menegon, M.; Müller, S.; Nagy, Z.; Ofori-Boateng, C.; Ohler, A.; Papenfuss, T.; Rößler, D.; Sinsch, U.; Veith, M.; Vindum, J.; Zassi-Boulou, A.; Mcguire, J.",2019-04-23,2019.0,Sexual Dichromatism Drives Diversification within a Major Radiation of African Amphibians,Systematic Biology,68,6,859-875,,doi,10.1093/sysbio/syz023,open_access,artikel,peerrevartikel,"Genetics; Ecology, Evolution, Behavior and Systematics; This publication cites MfN collection specimens; Collection: Reptilien, Amphibien; Department: Biodiversity Discovery"
1468.0,"Struck, U.","Frijia, G.; Forkner, R.; Minisini, D.; Pacton, M.; Mutti, M.",2019-06-13,2019.0,Cyanobacteria proliferation in the Cenomanian‐Turonian boundary interval of the Apennine Carbonate Platform: immediate response to the environmental perturbations associated with OAE‐2?,"Geochemistry, Geophysics, Geosystems",20,6,2698-2716,,doi,10.1029/2019gc008306,closed_access,artikel,peerrevartikel,Geochemistry and Petrology; Geophysics; Department: Diversity Dynamics; Laboratory: Isotope laboratories
1471.0,"Damaschun, F.; Schmitt, R.",,2019-06-17,2019.0,Alexander von Humboldt,,,,,,internal-id,75059fc9-6db0-438d-b861-cce6ec5c74a4,closed_access,buch,buchfachbuch,This publication cites MfN collection specimens; Department: Collection Development; Collection: Mineralogie/Petrographie; Collection: Meteoriten
1472.0,"Schmitt, R.",,2019-06-17,2019.0,Geschichte der Mineralogischen Sammlung,,,,20-33,,internal-id,463f89a1-931a-442a-bb8e-124f8356e4c4,closed_access,artikel,sammelbandbeitrag,Department: Collection Development; Collection: Mineralogie/Petrographie; This publication cites MfN collection specimens; Collection: Meteoriten
1473.0,"Schmitt, R.",,2019-06-17,2019.0,Wie viele Humboldt-Objekte befinden sich in der Mineralogischen Sammlung?,,,,42-49,,internal-id,905e9262-09bd-4d1d-bf6b-d13b63e2245a,closed_access,artikel,sammelbandbeitrag,Department: Collection Development; Collection: Mineralogie/Petrographie; Collection: Meteoriten; This publication cites MfN collection specimens
1474.0,"Schmitt, R.",,2019-06-17,2019.0,Quecksilber - ein kritischer Rohstoff für die Silber-Produktion,,,,108-119,,internal-id,9ec02185-3c43-476d-92e0-478c129ba058,closed_access,artikel,sammelbandbeitrag,Department: Collection Development; Collection: Mineralogie/Petrographie; This publication cites MfN collection specimens
1475.0,"Schmitt, R.",,2019-06-17,2019.0,Die Erforschung der Guanabacoa-Hügel auf Kuba,,,,148-149,,internal-id,c14ce42d-0f06-4609-ba78-abf148622dea,closed_access,artikel,sammelbandbeitrag,Department: Collection Development; Collection: Mineralogie/Petrographie
1476.0,"Schmitt, R.",,2019-06-17,2019.0,Die Steinsalzlagerstatte von Zipaquirá in Kolumbien,,,,150-153,,internal-id,eab9c030-5822-48e8-971f-a91cae48c47d,closed_access,artikel,sammelbandbeitrag,Department: Collection Development; Collection: Mineralogie/Petrographie; This publication cites MfN collection specimens
1477.0,"Schmitt, R.",,2019-06-17,2019.0,Das Bergrevier von Hualgayoc in Peru,,,,160-169,,internal-id,c3a60fff-90ca-492a-b712-14d874fa461f,closed_access,artikel,sammelbandbeitrag,Department: Collection Development; Collection: Mineralogie/Petrographie; This publication cites MfN collection specimens
1478.0,"Schmitt, R.",,2019-06-17,2019.0,Neue Minerale aus dem Ural,,,,278-283,,internal-id,63cee80a-e9e0-4d42-9812-27eba4c441d5,closed_access,artikel,sammelbandbeitrag,Department: Collection Development; Collection: Mineralogie/Petrographie; This publication cites MfN collection specimens
